id,name,time,text
4687064320968758,汀白萝卜,Thu Sep 30 09:51:18 +0800 2021,#香港街头挂国旗迎国庆#我也把国旗戴头上啦～
4687069224109443,晶报,Thu Sep 30 10:10:47 +0800 2021,【#内地居民赴香港商务签注在广东试行恢复办理#】记者29日从中华人民共和国出入境管理局获悉，自10月11日起，广东省内企业机构工作人员及个体工商户经营者赴香港从事商务活动的，可向广东省公安机关出入境管理部门申请办理赴香港商务签注，疫情中、高风险地区及申请前14天内有疫情中、高风险地区旅居史的人员除外。持商务签注人员应通过香港“来港易”计划前往香港，并自觉严格遵守相关主管部门关于防疫管理的规定要求。（来源：新华社客户端）#香港街头挂国旗迎国庆#
4687068715813080,郭施亮,Thu Sep 30 10:08:46 +0800 2021,#香港街头挂国旗迎国庆#国庆将至，香港的大街小巷悄然披上中国红，五星红旗和紫荆花旗交相辉映，欢乐祥和的节日气氛尽在其中。香港街头挂国旗迎国庆，国旗是我们每个中国人心中的骄傲与信仰。
4687050219455129,把我捏成软妹子,Thu Sep 30 08:55:16 +0800 2021,#香港街头挂国旗迎国庆#有生之年，希望可以看到收复台湾~
4687068137000616,乖味仙子,Thu Sep 30 10:06:28 +0800 2021,#香港街头挂国旗迎国庆# 昨天香港同事发来的利东街，就很巧🇨🇳
4687052194973414,苦瓜拌西瓜汁,Thu Sep 30 09:03:07 +0800 2021,#香港街头挂国旗迎国庆# 我现在只想看到把台湾的青天白日给换了，惯的臭毛病
4686883772436411,大公報-大公網,Wed Sep 29 21:53:52 +0800 2021,#香港街头挂国旗迎国庆#【百人展巨型国旗　何君尧与KOL国庆齐祝愿】为庆祝新中国成立72周年及中国共产党成立100周年，今年国庆香港市面有着浓厚的节日气氛。由社区应急辅助队举办庆典大型国旗展示活动，在新界元朗惇裕学校草地足球场举行，展示30米乘以20米的超巨型国旗，由近100位义工及社区应急辅助队队员展开，覆盖了半个足球场。现场还由50名幼稚园学生组成的小龙队打鼓的精彩表演。适逢今年也是香港完善选举制度后成功举办首场选举，立法会议员何君尧及一众建设力量KOL对国庆有一些美好的祝愿。#国庆# 网页链接 大公文匯網的微博视频
4687063418931866,农夫的下午茶,Thu Sep 30 09:47:43 +0800 2021,#香港街头挂国旗迎国庆#如果信念有颜色，那一定是中国红。
4687067982070887,橘味汽泡Oo,Thu Sep 30 10:05:50 +0800 2021,#香港街头挂国旗迎国庆#祝祖国母亲生日快乐
4687066228590732,蓝鹿7M7,Thu Sep 30 09:58:52 +0800 2021,"#香港街头挂国旗迎国庆# 这不是应该的吗？一国两制，这是多么伟大的意义，都是中国人，还要像军阀割据拼个你死我活才能让对方诚服吗？我们是多么崇尚和平啊，和平来之不易，所以才不想轻易打仗，最后死的都是中国人，让外国人有机可乘。你不喜欢共产主义，那让你实行资本主义，只是大家都是中国人和平相处，一起安稳幸福生活，不好吗？看看其他国家颜色革命的下场，非要作死,，说的就是你，汉奸台湾!"
4687065827247550,·伪造备忘录·,Thu Sep 30 09:57:17 +0800 2021,#香港街头挂国旗迎国庆#祖国母亲生日快乐！发挥一国两制制度优势实现人民对美好生活的向往
4687063750020426,KiKi-WoW,Thu Sep 30 09:49:02 +0800 2021,"#香港街头挂国旗迎国庆#
不管有的人心里接不接受，都是事实哦最美的就是中国红"
4687063431778336,-Sekhmet-,Thu Sep 30 09:47:46 +0800 2021,"#香港街头挂国旗迎国庆#武汉高架也全都是小国旗哟
还有小区单元门上挂着也是，国人的仪式感( ˃̶̤́ ꒳ ˂̶̤̀ )"
4687056876340051,Fashion发现者,Thu Sep 30 09:21:43 +0800 2021,#香港街头挂国旗迎国庆#普天同庆的时刻即将到来！
4687062655569330,Summer沁蒙主,Thu Sep 30 09:44:41 +0800 2021,#香港街头挂国旗迎国庆#我们都有一个家，名字叫中国🇨🇳
4687058175525607,叶大小姐,Thu Sep 30 09:26:53 +0800 2021,#香港街头挂国旗迎国庆# 中国红YYDS！🇨🇳 深圳
4687062542323823,闯进现现怀抱ing,Thu Sep 30 09:44:14 +0800 2021,#香港街头挂国旗迎国庆#什么时候可以通关啊，好久没去香港买买买了。。
4687046923520857,成长基金中最亮的星,Thu Sep 30 08:42:10 +0800 2021,开盘前最想说的是：我爱你中国，有一天这首歌会变老，就像老幺树上的枝芽，可我还会一遍遍歌唱　它如同我的生命，希望你能够知道你对我的意义　无论在何时何地你就像我的生命！#香港街头挂国旗迎国庆#
4687062139144426,云深忘羡兔,Thu Sep 30 09:42:38 +0800 2021,"#香港街头挂国旗迎国庆#
都是熟悉的地点
明天会更好，600天封关了，快快通关吧！！！"
